Date,AAPL,MSFT,GOOGL
2021-02-05,134.7647247314453,236.3443145751953,104.44149780273438
2021-02-08,134.9125518798828,236.6077880859375,104.22599792480467
2021-02-09,134.02566528320312,237.8763732910156,103.76950073242188
2021-02-10,133.4147186279297,236.94932556152344,104.3239974975586
2021-02-11,133.1585235595703,238.57896423339844,104.4375
2021-02-12,133.39498901367188,239.06686401367188,104.75150299072266
2021-02-16,131.24681091308594,237.8080596923828,105.53500366210938
2021-02-17,128.93109130859375,238.84478759765625,105.93099975585938
2021-02-18,127.81761932373048,238.44378662109372,105.29049682617188
2021-02-19,127.97525024414062,235.6856231689453,104.44049835205078
2021-02-22,124.16169738769533,229.3672790527344,102.71299743652344
2021-02-23,124.02374267578124,228.1544952392578,103.00599670410156
2021-02-24,123.5211944580078,229.4064178466797,104.19049835205078
2021-02-25,119.22481536865234,223.9683532714844,100.79750061035156
2021-02-26,119.4908676147461,227.2839813232422,101.09549713134766
2021-03-01,125.9255828857422,231.74400329589844,103.48300170898438
2021-03-02,123.2945556640625,228.74131774902344,103.2239990234375
2021-03-03,120.2791976928711,222.5697326660156,100.57050323486328
2021-03-04,118.3773422241211,221.7579345703125,101.69650268554688
2021-03-05,119.6485366821289,226.5210876464844,104.85350036621094
2021-03-08,114.66236114501952,222.4034423828125,100.375
2021-03-09,119.3233413696289,228.65328979492188,102.01799774169922
2021-03-10,118.2295379638672,227.3231201171875,101.80950164794922
2021-03-11,120.18065643310548,231.92984008789065,105.0270004272461
2021-03-12,119.26422882080078,230.58010864257807,102.5
2021-03-15,122.1810302734375,229.6607208251953,102.72200012207033
2021-03-16,123.7379913330078,232.49713134765625,104.19450378417967
2021-03-17,122.9397964477539,231.841796875,104.11100006103516
2021-03-18,118.7715072631836,225.66038513183597,101.06700134277344
2021-03-19,118.23938751220705,225.2985382080078,101.3479995727539
2021-03-22,121.58979034423828,230.8148193359375,101.53450012207033
2021-03-23,120.752197265625,232.36996459960935,102.06649780273438
2021-03-24,118.3379364013672,230.2964630126953,101.62650299072266
2021-03-25,118.83064270019533,227.2448883056641,101.6230010986328
2021-03-26,119.44161224365234,231.29409790039065,101.23650360107422
2021-03-29,119.61896514892578,230.08128356933597,102.28949737548828
2021-03-30,118.15071868896484,226.7656097412109,102.32350158691406
2021-03-31,120.36788177490234,230.59962463378903,103.1259994506836
2021-04-01,121.20548248291016,237.03538513183597,106.48899841308594
2021-04-05,124.06317901611328,243.60801696777344,110.947998046875
2021-04-06,124.36863708496094,242.42454528808597,110.46299743652344
2021-04-07,126.03398895263672,244.41976928710935,111.95149993896484
2021-04-08,128.45809936523438,247.69635009765625,112.52149963378906
2021-04-09,131.0595703125,250.2393493652344,113.53350067138672
2021-04-12,129.3252410888672,250.29800415039065,112.2310028076172
2021-04-13,132.4687042236328,252.82144165039065,112.72149658203124
2021-04-14,130.10374450683594,249.9850311279297,112.09549713134766
2021-04-15,132.53770446777344,253.80926513671875,114.2624969482422
2021-04-16,132.2026824951172,255.0220184326172,114.1374969482422
2021-04-19,132.87274169921875,253.0659637451172,114.48799896240234
2021-04-20,131.16796875,252.59646606445312,113.95050048828124
2021-04-21,131.5523223876953,254.8655548095703,113.9175033569336
2021-04-22,130.01504516601562,251.53038024902344,112.6259994506836
2021-04-23,132.36033630371094,255.42306518554688,114.99649810791016
2021-04-26,132.7545166015625,255.81430053710935,115.49649810791016
2021-04-27,132.42930603027344,256.2250671386719,114.54900360107422
2021-04-28,131.6311492919922,248.9776153564453,117.9520034790039
2021-04-29,131.53260803222656,246.9725646972656,119.63800048828124
2021-04-30,129.5420684814453,246.6497802734375,117.6750030517578
2021-05-03,130.60629272460938,246.3368377685547,117.15399932861328
2021-05-04,125.98472595214844,242.35606384277344,115.34149932861328
2021-05-05,126.23109436035156,241.06500244140625,115.7385025024414
2021-05-06,127.84716796875,244.2534942626953,116.86750030517578
